state,county,fips,county_pop_2019_est,county_center_lat,county_center_lon,center_point,county_geom
Georgia,Wilkes,13317,9777.0,33.78275129704333,-82.74585888161276,POINT (-82.74585888161276 33.78275129704333),"POLYGON ((-82.64791369888231 33.61198648868922, -82.68550514468565 33.59837995051566, -82.69547747408077 33.6158888869798, -82.73737994843776 33.61535489094131, -82.81910993815622 33.64887257069162, -82.85351201646775 33.63892360491828, -82.86909187411143 33.64263116821655, -82.87779712850605 33.62421431415728, -82.95244664572272 33.73151679809801, -82.991006205415 33.77191980453357, -82.97975954845383 33.79586389058028, -82.9545050274256 33.81516592026136, -82.94945351193228 33.84258491766523, -82.92214692929397 33.85192337283384, -82.91639362447845 33.87572240757013, -82.89074953707367 33.91547796712084, -82.84903034540821 33.9406203324037, -82.79946076960688 33.94819688038711, -82.7835678601529 33.96858969592252, -82.71362712290464 33.98071318805516, -82.6853136769559 33.97909985485506, -82.66121930739079 33.98738528931409, -82.64120704432908 33.9692014498242, -82.60170905446243 33.86459085918458, -82.5805213059419 33.87643512754467, -82.57624871598553 33.86424755381525, -82.59216441921687 33.82705163185299, -82.57209827995413 33.77201097964297, -82.48632410428917 33.6465270910022, -82.52238204691717 33.65256552525077, -82.54899455903514 33.63969527788969, -82.58115393687147 33.64444063150994, -82.62080547391101 33.62580278141845, -82.62313240775431 33.61300873779938, -82.64791369888231 33.61198648868922))"
Georgia,Wilkinson,13319,8954.0,32.797078241452155,-83.17190625954395,POINT (-83.17190625954395 32.79707824145216),"POLYGON ((-82.96223854164849 32.70555116254501, -83.2264648375667 32.57895742416339, -83.40581166538499 32.88903324781114, -83.35784915449499 32.91824735878949, -83.20007083488706 32.97836019630456, -83.16932332434146 32.96190858028527, -83.1372248680555 33.0078876181134, -83.12055396553727 33.00151395992565, -83.11213865835138 32.96849846853362, -83.07370037191541 32.93674684029166, -83.04933113011707 32.9146267226694, -83.04009939126969 32.85929980133746, -82.97932869425784 32.84132348882954, -82.96178820913369 32.79576960675305, -82.96412296538695 32.75607476153656, -82.95515050575695 32.74947176686623, -82.95154173276188 32.72587891220689, -82.96223854164849 32.70555116254501))"
Georgia,Worth,13321,20247.0,31.552739559915565,-83.84774421004903,POINT (-83.84774421004903 31.55273955991557),"POLYGON ((-83.99565194034288 31.33816509944013, -83.99695077121957 31.44045554256561, -83.99488353102595 31.46382766021292, -83.98036436108968 31.46343306884455, -83.98005939070953 31.47897376263442, -83.9946244072207 31.4802800532928, -83.99128283946104 31.55393674609371, -83.97677123291452 31.55399803027236, -83.97701533354834 31.56997372258137, -83.99100050744612 31.56993341903869, -83.99314431401002 31.62420037791975, -84.00975403595767 31.62269334660857, -84.01192840690484 31.63403231836802, -83.99332744128942 31.63880849539174, -83.99344943980229 31.65204530813585, -84.01496500428436 31.65173412127098, -84.02037433027805 31.66295477260435, -84.02058030313884 31.69947801911456, -84.03224595117095 31.71732274936231, -84.01551423071044 31.72751182685844, -83.99085493809531 31.76263367049387, -83.99273920642165 31.77900234824602, -84.00699117112252 31.79447253673823, -83.98431566239348 31.80486789791939, -83.97317592896971 31.83036921339148, -83.94296210363835 31.85243379708347, -83.85342814620336 31.83089606047253, -83.85075023999289 31.82003389309203, -83.81565383214082 31.80799370185481, -83.79773181026623 31.79399438545425, -83.79984546687919 31.75877193837425, -83.78955304032439 31.75775176142567, -83.79182760028382 31.62298759355256, -83.70415491018167 31.6236431736716, -83.69858535429401 31.60784485839361, -83.67397967885969 31.59906573143877, -83.66781504997107 31.5700439170548, -83.64617727975997 31.56709927184528, -83.64517062366568 31.48538565220328, -83.6604605859047 31.47894822324299, -83.66276493318682 31.43502440707132, -83.64614744063326 31.43556824587731, -83.65220587124105 31.33213391775708, -83.70747570452153 31.33304888070157, -83.70684250374752 31.31936385940826, -83.75084319711371 31.32017599133447, -83.7513695779584 31.33157987355533, -83.99565194034288 31.33816509944013))"
Hawaii,Hawaii,15001,201513.0,19.598443182934865,-155.50605789449452,POINT (-155.5060578944945 19.59844318293487),"POLYGON ((-155.6661923226688 18.92178634508703, -155.7785858485849 19.01009270219955, -155.8588614917003 19.01010088723778, -155.9070310115319 19.13051331583006, -155.8749270640177 19.37135858380616, -155.9471783132288 19.48375019297285, -155.9712585920952 19.62825269139496, -156.0435246572615 19.7807832618082, -155.9793009620012 19.82092253387899, -155.8829587104876 19.93331196727602, -155.8267617403133 20.00556290566283, -155.8347866522581 20.06175744104721, -155.8909788564607 20.17414905021389, -155.8588579690256 20.27047954221053, -155.7384420695627 20.20625677942292, -155.561825936271 20.13400698072496, -155.2005502118969 19.99752882440314, -155.0961850169921 19.87711463447351, -155.0721059814227 19.72458551457338, -154.9757630564566 19.74064341989297, -154.9757624866122 19.65233535324715, -154.7910960055924 19.53996042498117, -154.8151874741313 19.45967644141544, -154.9275818289121 19.41951862349852, -155.0158817105197 19.33121154112946, -155.1523721443989 19.26699193838824, -155.3048990367253 19.2348784071268, -155.5216787381822 19.12248457038642, -155.5377298053686 19.04221063680434, -155.6661923226688 18.92178634508703))"
Hawaii,Honolulu,15003,974563.0,21.453286198171842,-157.97742432221486,POINT (-157.9774243222149 21.45328619817184),"POLYGON ((-157.6733298841729 21.29802716951978, -157.6813711143901 21.27394279813429, -157.7215016315782 21.28197118094965, -157.8258716960627 21.24986365895678, -157.8981345493786 21.33014427525995, -157.946306400392 21.30606099175928, -158.0988330336982 21.2900079560194, -158.1309511237151 21.3542322729282, -158.2353187016058 21.47465257573448, -158.2433427846859 21.53887896480486, -158.2674318184349 21.5870425271719, -158.1148940472602 21.57901663095043, -158.0426262725605 21.67535059381771, -157.9864281108934 21.69943284123759, -157.9141797627086 21.63520847252475, -157.8499590202785 21.50675880262636, -157.8098151376482 21.43450517042949, -157.7616429240065 21.45858757326148, -157.7134727825265 21.38633518436156, -157.6733298841729 21.29802716951978))"
Hawaii,Kauai,15007,72293.0,22.040774673875752,-159.58418474017938,POINT (-159.5841847401794 22.04077467387575),"MULTIPOLYGON (((-159.3351747179816 21.94834332470109, -159.4395451968984 21.86807167049675, -159.5760212810587 21.88413615492934, -159.6402469966765 21.94836575585017, -159.7365926672567 21.96442029390719, -159.8008142385514 22.0366666217345, -159.7125059128854 22.14905926698197, -159.57601257798 22.21317961318363, -159.3913668703801 22.22911987152966, -159.3431958482314 22.19701664927207, -159.2950256031433 22.12481248993285, -159.327130327718 22.04463957422767, -159.3351747179816 21.94834332470109)), ((-160.0738035503682 22.00417730397101, -160.0497096988435 21.98816410553744, -160.0898583992495 21.91586985897366, -160.1701376686476 21.86759636843494, -160.2022596957715 21.79530864918012, -160.2424061686038 21.80328046198442, -160.2263364519632 21.89159194769684, -160.1219624503717 21.96397871627506, -160.0738035503682 22.00417730397101)))"
Hawaii,Maui,15009,167417.0,20.865592313392394,-156.55395893792786,POINT (-156.5539589379279 20.86559231339239),"MULTIPOLYGON (((-156.1960454367113 20.63164943093208, -156.2763174017399 20.5834838482075, -156.3967349589321 20.5674269789687, -156.4368792559947 20.62362120352884, -156.4609719160265 20.72798106261759, -156.4930747238517 20.79220429164156, -156.5251935909293 20.77614964997646, -156.637586598805 20.80826090186017, -156.6937826365065 20.91262402460341, -156.6536360082621 21.01698507518507, -156.5974396079323 21.04106468059894, -156.5251916223758 20.98487014521456, -156.4770220507401 20.89656513500707, -156.3566035092712 20.94472636619233, -156.2602633817232 20.92867125829087, -156.0113924765459 20.80022531828332, -155.9873170672592 20.75206165230821, -156.0435115508395 20.65573261082466, -156.1318088940492 20.62362291306214, -156.1960454367113 20.63164943093208)), ((-157.0390506536752 20.92870695127404, -156.9105858569974 20.92871860718292, -156.8062053280969 20.84041862196725, -156.8142256812861 20.79225272841844, -156.886487187697 20.73604938634736, -156.9667655764264 20.7280207445118, -156.9908634686662 20.79223713540257, -156.9828263309682 20.8323776507703, -157.055098198187 20.88053841571922, -157.0390506536752 20.92870695127404)), ((-157.006957118773 21.18561328461615, -156.9617026640445 21.15616217015738, -156.9586244162172 21.17654628261417, -156.9535429061851 21.15268824307696, -156.8974280454134 21.1284397046905, -156.9102144220346 21.15804519518678, -156.7178726545323 21.13741977951431, -156.7660481836324 21.06517681894956, -156.8864840794546 21.04913409221353, -157.0711319110201 21.10533095877967, -157.2878975217783 21.08125057630522, -157.3039487961809 21.13744842714812, -157.2477475262714 21.16153046735183, -157.2316941797073 21.23377632894279, -157.1674714687237 21.1936404759386, -157.006957118773 21.18561328461615)))"
Idaho,Ada,16001,481587.0,43.44365715309367,-116.23472417873064,POINT (-116.2347241787306 43.44365715309367),"POLYGON ((-115.9724525525777 43.57761270013781, -115.9693661197122 43.11072470221757, -116.2543182793354 43.10537723024697, -116.294931610171 43.12197819731195, -116.3678345541982 43.17965914599981, -116.3738929330019 43.2033483561725, -116.3673700273766 43.22970034577615, -116.4109216315249 43.28176646184589, -116.5021345060739 43.28214286999642, -116.5047110835833 43.44914577949428, -116.4637168376456 43.44989414064795, -116.4692834925071 43.62743352553038, -116.5065697607141 43.62894361327989, -116.5053454758502 43.7987670455088, -116.2765622604159 43.79680501931926, -115.9724525525777 43.57761270013781))"
Idaho,Adams,16003,4294.0,44.8851147859567,-116.45297160257539,POINT (-116.4529716025754 44.8851147859567),"POLYGON ((-116.1467750620234 44.49643830921774, -116.1871819019579 44.4907610527321, -116.2082323697739 44.49772615763807, -116.2342490836343 44.46231006705865, -116.2611741813262 44.45790366726841, -116.297857191494 44.43895214371815, -116.407243389313 44.44085112439168, -116.5201558880962 44.48827041812417, -116.5218867128577 44.60593474603255, -116.6001232453729 44.60847407643754, -116.5979864841583 44.64359208657405, -116.6229359311983 44.65734730234079, -116.6206738560124 44.83026193340677, -116.9096207805284 44.82894025694868, -116.8973668458245 44.84855507941987, -116.8670763505148 44.86860842308486, -116.8353961600432 44.9201440657908, -116.8475567956721 44.95484992298957, -116.8313965255706 44.97263367988292, -116.8481590176305 44.97174125169558, -116.8558876104697 44.9799657128002, -116.8480970599993 45.00004216106679, -116.8545131974994 45.01694530109378, -116.8073073364094 45.04975528586138, -116.787210011115 45.07575252140298, -116.7780919303301 45.09948011836889, -116.7612682576996 45.10630074180888, -116.7365852906384 45.1373070653355, -116.6888133668095 45.26235082685724, -116.3313076296012 45.26060275135058, -116.29679039091 45.21703265316017, -116.3144610595852 45.19839371518385, -116.2919078083893 45.12840334966582, -116.3057101658319 45.10655634293946, -116.1371121063518 45.1023841492115, -116.1291545914624 45.0680865596475, -116.0853537062763 45.05958069900068, -116.0822103925755 45.05362219838495, -116.0978202965621 45.04459249529137, -116.0980720641937 45.02587383089836, -116.1169397688082 45.01458966781263, -116.1244245718378 44.98541461708001, -116.1165285483432 44.94793113089486, -116.154211324668 44.92489335651806, -116.1571797997357 44.89387180260384, -116.1929708997566 44.86305565170599, -116.2032046841387 44.76044257302291, -116.1764477941629 44.74065995726801, -116.1547736575161 44.6757376845359, -116.1797562073373 44.5750894294605, -116.1467750620234 44.49643830921774))"
Idaho,Bannock,16005,87808.0,42.66747477269633,-112.2166772531467,POINT (-112.2166772531467 42.66747477269633),"POLYGON ((-112.4146937407545 42.50020565342659, -112.4125353772555 42.56109539612105, -112.3843132618283 42.56373532997062, -112.3749832507181 42.64758949252204, -112.4079739797793 42.64875658572645, -112.4059906621295 42.67871703750093, -112.4246452449258 42.67983077254473, -112.4250118103088 42.70259673112662, -112.4468785025701 42.70245162801216, -112.4483515504315 42.73708879305465, -112.4926114194069 42.73862965240358, -112.4922380676947 42.79231402305717, -112.5115793648377 42.79298529980016, -112.5127321601272 42.90044205617033, -112.5411681744333 42.92553505220361, -112.5493702043888 42.9440287834574, -112.5837648747227 42.96476910048933, -112.6166335016629 42.96040865088207, -112.6477472149633 42.94415016032179, -112.6996748070316 42.94541246935069, -112.7052139021441 42.92693780198341, -112.7304909579295 42.90318347413315, -112.7410657683032 42.914452044203, -112.7288354044372 42.93999915444596, -112.7351528034382 42.94930699342727, -112.7240288184423 42.98717947614455, -112.6504940205462 43.01981099599629, -112.0518779858961 43.0208521017768, -112.0505652197328 42.9866494690171, -112.0746214097208 42.97480851611553, -112.0940080872023 42.94912780325487, -112.1189341188165 42.94232220298632, -112.1297757717974 42.93088563241658, -112.1374279018743 42.8933794042581, -112.1219999336743 42.82815962092754, -112.1422945805549 42.79750831048316, -112.1380215243622 42.76047904211576, -112.1082196965565 42.73114060144277, -112.1035959270168 42.70821063127203, -112.093417883781 42.70190887709101, -112.0835221725602 42.70062724515541, -112.0515005416648 42.72035323909522, -111.9705726338888 42.71634086082892, -111.9555039267022 42.68298543133012, -111.9463635701804 42.6799032463959, -111.942960511026 42.64108135104792, -111.9155777764497 42.64001341077498, -111.9094045998945 42.52872035806854, -111.8951142484005 42.52816351644866, -111.8925961576516 42.48619835920397, -111.8802132826935 42.4852524174439, -111.8693709562602 42.41293024850286, -111.8843250729115 42.41260973691088, -111.8876503742028 42.25758936075435, -111.9801375245138 42.25756578991641, -111.9818848747639 42.28493220622025, -112.1165101560073 42.28643436795173, -112.1525298154502 42.30416466307638, -112.1561235134698 42.32385973000464, -112.1772424662259 42.33283167159426, -112.1808132668601 42.35298442721093, -112.2496862192475 42.35461666888543, -112.2720179045669 42.31858333317615, -112.3192378045516 42.32757801673908, -112.3120509265528 42.36052134510417, -112.2834476370034 42.38814724784156, -112.2888116862666 42.44656857986101, -112.3037201117552 42.4562042866079, -112.3175830799239 42.44442456608094, -112.3336282414498 42.4463661296749, -112.385968090064 42.50146464699696, -112.4146937407545 42.50020565342659))"
Idaho,Bingham,16011,46811.0,43.210961086221324,-112.38995649809671,POINT (-112.3899564980967 43.21096108622132),"POLYGON ((-112.0518779858961 43.0208521017768, -112.6504940205462 43.01981099599629, -112.7240288184423 42.98717947614455, -112.7351528034382 42.94930699342727, -112.7777641642707 42.88788227041758, -112.8062072239262 42.86285377041339, -113.0036839632293 42.85675980223455, -113.0006474176538 43.10381067609448, -112.9981520688783 43.27628823647976, -112.9376948899131 43.27670857445572, -112.9361311331788 43.35635464307987, -112.9240687180086 43.35780054562451, -112.9249541526506 43.43844979947229, -112.8062833240601 43.43881714191592, -112.8047810069165 43.52532574344795, -112.6888643400825 43.5297820823322, -112.689177702717 43.61499806947227, -112.6785037912158 43.61373928311806, -112.5074317262244 43.61713897500997, -112.5091479940509 43.41762084572889, -112.0978434510659 43.41568985015898, -112.0967676365789 43.40425737210835, -112.0318169234292 43.40364364965318, -112.0280627882995 43.35976008522015, -111.8137073086719 43.3587650332307, -111.8109896687632 43.27800911486572, -111.5743640988192 43.27481606928711, -111.577282893813 43.02253179595142, -112.0518779858961 43.0208521017768))"
Idaho,Blaine,16013,23021.0,43.401463863207155,-113.96684933615441,POINT (-113.9668493361544 43.40146386320716),"POLYGON ((-113.7091659809839 43.18996897871186, -114.3645866471909 43.19293931872494, -114.3654802668711 43.25166246107814, -114.3824333459922 43.25245578813804, -114.3845316168054 43.26342311771857, -114.382861350966 43.32392085924663, -114.5206605620974 43.3265936368572, -114.5274590134085 43.36495437264615, -114.5173422543514 43.3834291436215, -114.5327771642928 43.39236694634913, -114.5340669812666 43.42653155494389, -114.5051051559603 43.4601318621371, -114.5057157183691 43.47789702138029, -114.5561480904472 43.49705021805607, -114.5886051342941 43.52542002679972, -114.5858130001767 43.55086808771928, -114.5961818894937 43.56153013609544, -114.6231910133376 43.56611893790853, -114.6446916582563 43.58380374908655, -114.6692363603362 43.58697736815037, -114.674813997654 43.60893103939393, -114.6572585411624 43.64140595563447, -114.6774853247515 43.67910665615697, -114.6651945573755 43.72397558522408, -114.6755634466925 43.73554549939132, -114.6712910121482 43.7495875541244, -114.6838729700299 43.7894366199663, -114.7024666312757 43.80205950303908, -114.7122172393821 43.79494100637234, -114.7425985989769 43.79637494218387, -114.7542871443945 43.78791746650988, -114.7883917639116 43.79168222146768, -114.8387092346302 43.78431532443186, -114.8461253455035 43.79035779939551, -114.8418911423404 43.80395371774099, -114.8567539284702 43.81512696837828, -114.9510801739852 43.84167275689346, -114.9644402803432 43.86147117288039, -114.9822413915897 43.90319295474782, -114.967997560123 43.9339592183557, -114.9296659900083 43.9411124755329, -114.9086160920367 43.96447060608956, -114.8678584869512 43.98751625468036, -114.8119248367094 43.98705939485659, -114.8006403627995 43.98231782293121, -114.8026841357632 43.91901924420711, -114.6649304603825 43.91711756972352, -114.5937757990781 43.8816715364093, -114.5641415055359 43.84058673701075, -114.5491720030849 43.83347616636205, -114.5076667621023 43.84090025505741, -114.5016478579766 43.88406462401097, -114.491309792063 43.88888669941363, -114.3856088300014 43.88046144585216, -114.3468346979778 43.86556519431284, -114.3298972636767 43.87661313097875, -114.2823264949329 43.8756486951766, -114.265402477878 43.82290125238022, -114.1592106207387 43.76826866058883, -114.1351236073472 43.76820748001825, -114.1235334378005 43.74244605646416, -114.102459968991 43.73150535415988, -114.0512340108328 43.72946033789918, -114.0290630734478 43.7731509322853, -114.0163977110627 43.77286854846635, -113.9909445733473 43.74632099861384, -113.9783704896796 43.71551686625314, -113.9401990976548 43.67682743383399, -113.9097722023093 43.66381503618869, -113.8967251477616 43.64438271934844, -113.8610186437371 43.63670334034674, -113.8291412870915 43.60086763704791, -113.8061150132114 43.59302440186949, -113.8021240300134 43.57015908313996, -113.789710538868 43.5652990353764, -113.7646548417431 43.56058771701005, -113.732076731856 43.58119064972941, -113.7018092893439 43.57952732563125, -113.6871826778298 43.56822813937409, -113.6769805975198 43.53108070599274, -113.6602022534238 43.51243829714578, -113.6650467081715 43.49070225467188, -113.6229534395373 43.48644116521226, -113.590351447988 43.46920642752884, -113.5876733345614 43.45957439886875, -113.6105014579906 43.45743064410888, -113.6257150092714 43.44325156769149, -113.6283236534812 43.36454367022151, -113.3504961552055 43.36258770510459, -113.3536088009149 43.28026357485786, -112.9981520688783 43.27628823647976, -113.0006474176538 43.10381067609448, -113.2366379736824 43.10578824349584, -113.2279757684446 42.75969333024966, -113.1743327374145 42.75813356242634, -113.1771848088055 42.66131756297212, -113.2295614382876 42.66193123362325, -113.2302627613735 42.61464854714275, -113.2512209661953 42.60752253889029, -113.2582479251243 42.61591095977973, -113.3289284758597 42.63520527065893, -113.3408766113189 42.6569220938342, -113.359729344566 42.66609244489484, -113.4616754980454 42.66116738306179, -113.4616012628568 42.84585468930537, -113.4084842500431 42.8448592228836, -113.4062832518197 43.18793665444081, -113.7091659809839 43.18996897871186))"
Idaho,Bonner,16017,45739.0,48.293110586719415,-116.60097855487427,POINT (-116.6009785548743 48.29311058671941),"POLYGON ((-117.0388684398502 48.04618598897073, -117.0291117188672 48.83807527955628, -116.7876782678274 48.83653809829414, -116.7867420134227 48.49612976626069, -116.0566921889866 48.49866521136273, -116.0554974842291 48.20848379658699, -116.0534924606869 47.97619178995379, -116.1264617656885 48.0204299012327, -116.1704316356512 48.01471001002261, -116.2442318774454 48.05567607456278, -116.2861654342261 48.05267144027559, -116.3250329171287 48.01922716684916, -116.3277612804736 47.88565879161831, -116.499621543925 47.88592060923361, -116.5015416606466 47.98770839776446, -116.6331570235908 47.98858062237641, -116.6339344986146 47.97107914569395, -117.0374718547511 47.97109240752805, -117.0388684398502 48.04618598897073))"
Idaho,Bonneville,16019,119062.0,43.38620499418671,-111.6128529857915,POINT (-111.6128529857915 43.38620499418671),"POLYGON ((-112.5074317262244 43.61713897500997, -111.6170789641226 43.62208014789928, -111.3876326569836 43.61707235501525, -111.237077374594 43.61513493574446, -111.2166146754094 43.59508578820666, -111.1909713650652 43.53923233061792, -111.0467711950172 43.51552825268591, -111.0474982129066 43.28473462608932, -111.049215672226 43.01988310721919, -111.577282893813 43.02253179595142, -111.5743640988192 43.27481606928711, -111.8109896687632 43.27800911486572, -111.8137073086719 43.3587650332307, -112.0280627882995 43.35976008522015, -112.0318169234292 43.40364364965318, -112.0967676365789 43.40425737210835, -112.0978434510659 43.41568985015898, -112.5091479940509 43.41762084572889, -112.5074317262244 43.61713897500997))"
Idaho,Boundary,16021,12245.0,48.764960218953846,-116.47133347901722,POINT (-116.4713334790172 48.76496021895385),"POLYGON ((-117.0291117188672 48.83807527955628, -117.0320495259435 48.99993130232423, -116.0635313064686 48.99995046981882, -116.0566921889866 48.49866521136273, -116.7867420134227 48.49612976626069, -116.7876782678274 48.83653809829414, -117.0291117188672 48.83807527955628))"
Idaho,Camas,16025,1106.0,43.45577007244886,-114.79604230931723,POINT (-114.7960423093172 43.45577007244886),"POLYGON ((-114.5871358163237 43.19084705718026, -115.0747928307137 43.18935587790516, -115.072967256364 43.59121084605697, -115.0387175337324 43.59526243998113, -115.0222530185073 43.61823872296312, -115.0267781013519 43.65882734327197, -115.0014862296113 43.70170896577829, -115.0359807781332 43.73501497422347, -115.0235152239281 43.79358296347857, -114.9644402803432 43.86147117288039, -114.9510801739852 43.84167275689346, -114.8567539284702 43.81512696837828, -114.8418911423404 43.80395371774099, -114.8461253455035 43.79035779939551, -114.8387092346302 43.78431532443186, -114.7883917639116 43.79168222146768, -114.7542871443945 43.78791746650988, -114.7425985989769 43.79637494218387, -114.7122172393821 43.79494100637234, -114.7024666312757 43.80205950303908, -114.6838729700299 43.7894366199663, -114.6712910121482 43.7495875541244, -114.6755634466925 43.73554549939132, -114.6651945573755 43.72397558522408, -114.6774853247515 43.67910665615697, -114.6572585411624 43.64140595563447, -114.674813997654 43.60893103939393, -114.6692363603362 43.58697736815037, -114.6446916582563 43.58380374908655, -114.6231910133376 43.56611893790853, -114.5961818894937 43.56153013609544, -114.5858130001767 43.55086808771928, -114.5886051342941 43.52542002679972, -114.5561480904472 43.49705021805607, -114.5057157183691 43.47789702138029, -114.5051051559603 43.4601318621371, -114.5340669812666 43.42653155494389, -114.5327771642928 43.39236694634913, -114.5173422543514 43.3834291436215, -114.5274590134085 43.36495437264615, -114.5206605620974 43.3265936368572, -114.382861350966 43.32392085924663, -114.3845316168054 43.26342311771857, -114.3824333459922 43.25245578813804, -114.3654802668711 43.25166246107814, -114.3645866471909 43.19293931872494, -114.5871358163237 43.19084705718026))"
Idaho,Canyon,16027,229849.0,43.620071057925394,-116.70367388090608,POINT (-116.7036738809061 43.62007105792539),"POLYGON ((-116.5021345060739 43.28214286999642, -116.5743122971571 43.30832924208599, -116.6086627268413 43.35575651364056, -116.6457207464506 43.37315075596139, -116.7310767081052 43.45161729841165, -116.7562552326076 43.46532304132073, -116.7794663951044 43.50404956543211, -116.7831525115303 43.53773374336517, -116.8234467812871 43.58194631525264, -116.8840812336752 43.59430188948194, -116.9453495602898 43.63349449453611, -116.9636693853832 43.6626392917097, -117.0262952368513 43.67903122947556, -117.0237945004557 43.75370157191607, -117.0371173079052 43.80014197651941, -117.0276265488607 43.83156786096141, -117.0105053656317 43.83976973550484, -117.0162204390661 43.85297246119101, -116.9857699210786 43.85935088535039, -116.9781480963647 43.87346924743356, -116.9489641871414 43.87391564284137, -116.9464605497195 43.82882929222076, -116.9020780087787 43.82652525576288, -116.9008263713819 43.81240689367971, -116.8818128902005 43.81056821290807, -116.8792948512557 43.80009291809407, -116.8412679406969 43.79914309103104, -116.8413057576457 43.78365901905627, -116.7855395898634 43.78312875290862, -116.7848836471161 43.79177681564369, -116.7506640226314 43.79126183168768, -116.7487262925364 43.80082164551679, -116.7018263342992 43.80026879280796, -116.5053454758502 43.7987670455088, -116.5065697607141 43.62894361327989, -116.4692834925071 43.62743352553038, -116.4637168376456 43.44989414064795, -116.5047110835833 43.44914577949428, -116.5021345060739 43.28214286999642))"
Idaho,Caribou,16029,7155.0,42.77107786937629,-111.56139219045275,POINT (-111.5613921904528 42.77107786937629),"POLYGON ((-111.584957299627 42.41411920301191, -111.703661593627 42.41582692317186, -111.7059735561029 42.42638971500847, -111.720271781811 42.42651544341217, -111.7230641231446 42.41434278924611, -111.8693709562602 42.41293024850286, -111.8802132826935 42.4852524174439, -111.8925961576516 42.48619835920397, -111.8951142484005 42.52816351644866, -111.9094045998945 42.52872035806854, -111.9155777764497 42.64001341077498, -111.942960511026 42.64108135104792, -111.9463635701804 42.6799032463959, -111.9555039267022 42.68298543133012, -111.9705726338888 42.71634086082892, -112.0515005416648 42.72035323909522, -112.0835221725602 42.70062724515541, -112.093417883781 42.70190887709101, -112.1035959270168 42.70821063127203, -112.1082196965565 42.73114060144277, -112.1380215243622 42.76047904211576, -112.1422945805549 42.79750831048316, -112.1219999336743 42.82815962092754, -112.1374279018743 42.8933794042581, -112.1297757717974 42.93088563241658, -112.1189341188165 42.94232220298632, -112.0940080872023 42.94912780325487, -112.0746214097208 42.97480851611553, -112.0505652197328 42.9866494690171, -112.0518779858961 43.0208521017768, -111.577282893813 43.02253179595142, -111.049215672226 43.01988310721919, -111.0467803125282 42.50325188635745, -111.0644351291674 42.49014831360275, -111.1032550559618 42.48053493439686, -111.1328890386798 42.48369316766097, -111.1855493470818 42.47240884916312, -111.2201502492967 42.47576922178911, -111.2405906209403 42.49215685981969, -111.2149410423074 42.545650384392, -111.2169485524435 42.573966783171, -111.2341008180962 42.60022687240869, -111.2775278853337 42.55798243958741, -111.3218948850627 42.56447809628803, -111.3414200865457 42.59264529943345, -111.3548027276608 42.59686789849178, -111.5832059086618 42.59610912472618, -111.6236277717677 42.57365948160908, -111.6192705340109 42.53342245531587, -111.633553063095 42.50988580803931, -111.5998671238246 42.47845334448431, -111.5778316021987 42.4415810423564, -111.584957299627 42.41411920301191))"
Idaho,Cassia,16031,24030.0,42.28187139666253,-113.58979326237352,POINT (-113.5897932623735 42.28187139666253),"POLYGON ((-114.2694716333715 41.99592425654578, -114.2695159258252 42.4060079855375, -114.0624808232061 42.40876411584752, -114.063529077944 42.50152619019581, -114.0058884846029 42.51066525161664, -114.0029282463775 42.52150643836116, -113.9249367469688 42.52560263556327, -113.8820193278713 42.53867134419943, -113.8244221463152 42.53182347183469, -113.7602482865408 42.5461546967159, -113.715507209843 42.51774676019922, -113.6625111076573 42.51958176288407, -113.6127275811731 42.5701377912043, -113.5702990885998 42.63451037127396, -113.5384526071616 42.64776635151267, -113.4616754980454 42.66116738306179, -113.359729344566 42.66609244489484, -113.3408766113189 42.6569220938342, -113.3289284758597 42.63520527065893, -113.2582479251243 42.61591095977973, -113.2512209661953 42.60752253889029, -113.2302627613735 42.61464854714275, -113.2119595653767 42.61866942127152, -113.175635246378 42.61032715778123, -113.1755891407829 42.58849206598393, -112.9962948422606 42.58491965942454, -112.9957725021309 42.32430571098013, -112.9895754439136 42.00114677717326, -114.0390726499473 41.99539088215577, -114.2694716333715 41.99592425654578))"
